250,2013-07-26T00:00:00.000-04:00,11668,COMPLETE
253,2013-07-26T00:00:00.000-04:00,45,COMPLETE
271,2013-07-26T00:00:00.000-04:00,815,COMPLETE
273,2013-07-26T00:00:00.000-04:00,10665,PENDING_PAYMENT
275,2013-07-26T00:00:00.000-04:00,10942,PENDING_PAYMENT
283,2013-07-26T00:00:00.000-04:00,11466,COMPLETE
291,2013-07-26T00:00:00.000-04:00,5506,PROCESSING
294,2013-07-26T00:00:00.000-04:00,11394,CLOSED
295,2013-07-26T00:00:00.000-04:00,1937,PENDING
300,2013-07-26T00:00:00.000-04:00,11326,CLOSED
301,2013-07-26T00:00:00.000-04:00,11999,COMPLETE
309,2013-07-26T00:00:00.000-04:00,10396,COMPLETE
316,2013-07-26T00:00:00.000-04:00,3870,PROCESSING
317,2013-07-26T00:00:00.000-04:00,1450,COMPLETE
319,2013-07-26T00:00:00.000-04:00,10445,COMPLETE
320,2013-07-26T00:00:00.000-04:00,10698,SUSPECTED_FRAUD
324,2013-07-26T00:00:00.000-04:00,76,COMPLETE
326,2013-07-26T00:00:00.000-04:00,1604,PENDING_PAYMENT
337,2013-07-26T00:00:00.000-04:00,6747,COMPLETE
341,2013-07-26T00:00:00.000-04:00,10128,CLOSED
343,2013-07-26T00:00:00.000-04:00,10952,COMPLETE
344,2013-07-26T00:00:00.000-04:00,2816,PENDING
347,2013-07-27T00:00:00.000-04:00,11662,COMPLETE
356,2013-07-27T00:00:00.000-04:00,2209,PENDING
358,2013-07-27T00:00:00.000-04:00,2979,PENDING
363,2013-07-27T00:00:00.000-04:00,3619,CLOSED
365,2013-07-27T00:00:00.000-04:00,2400,PENDING_PAYMENT
366,2013-07-27T00:00:00.000-04:00,4422,PENDING_PAYMENT
373,2013-07-27T00:00:00.000-04:00,3630,PENDING
380,2013-07-27T00:00:00.000-04:00,9505,PENDING_PAYMENT
381,2013-07-27T00:00:00.000-04:00,5756,ON_HOLD
386,2013-07-27T00:00:00.000-04:00,3568,PENDING
394,2013-07-27T00:00:00.000-04:00,76,PENDING_PAYMENT
399,2013-07-27T00:00:00.000-04:00,1473,PROCESSING
406,2013-07-27T00:00:00.000-04:00,9023,COMPLETE
412,2013-07-27T00:00:00.000-04:00,9397,COMPLETE
413,2013-07-27T00:00:00.000-04:00,7278,CLOSED
414,2013-07-27T00:00:00.000-04:00,11776,PENDING
416,2013-07-27T00:00:00.000-04:00,1561,COMPLETE
420,2013-07-27T00:00:00.000-04:00,4632,COMPLETE
430,2013-07-27T00:00:00.000-04:00,10779,PENDING_PAYMENT
431,2013-07-27T00:00:00.000-04:00,4676,CLOSED
432,2013-07-27T00:00:00.000-04:00,1197,COMPLETE
435,2013-07-27T00:00:00.000-04:00,5719,CLOSED
436,2013-07-27T00:00:00.000-04:00,7610,PROCESSING
441,2013-07-27T00:00:00.000-04:00,5239,PENDING_PAYMENT
443,2013-07-27T00:00:00.000-04:00,8499,CLOSED
446,2013-07-27T00:00:00.000-04:00,7620,PENDING_PAYMENT
453,2013-07-27T00:00:00.000-04:00,381,SUSPECTED_FRAUD
457,2013-07-27T00:00:00.000-04:00,4036,PENDING_PAYMENT
460,2013-07-27T00:00:00.000-04:00,2521,PENDING_PAYMENT
461,2013-07-27T00:00:00.000-04:00,8398,CLOSED
465,2013-07-27T00:00:00.000-04:00,1255,PENDING_PAYMENT
469,2013-07-27T00:00:00.000-04:00,1731,PENDING
470,2013-07-27T00:00:00.000-04:00,6410,PENDING_PAYMENT
471,2013-07-27T00:00:00.000-04:00,10861,PENDING
475,2013-07-27T00:00:00.000-04:00,4567,CLOSED
494,2013-07-27T00:00:00.000-04:00,8121,PENDING_PAYMENT
495,2013-07-27T00:00:00.000-04:00,7242,COMPLETE
503,2013-07-27T00:00:00.000-04:00,6377,PENDING_PAYMENT
509,2013-07-27T00:00:00.000-04:00,10739,COMPLETE
511,2013-07-28T00:00:00.000-04:00,486,PROCESSING
516,2013-07-28T00:00:00.000-04:00,9204,COMPLETE
519,2013-07-28T00:00:00.000-04:00,4780,COMPLETE
521,2013-07-28T00:00:00.000-04:00,6497,COMPLETE
524,2013-07-28T00:00:00.000-04:00,7622,COMPLETE
527,2013-07-28T00:00:00.000-04:00,5426,CANCELED
534,2013-07-28T00:00:00.000-04:00,6896,COMPLETE
538,2013-07-28T00:00:00.000-04:00,4871,PROCESSING
543,2013-07-28T00:00:00.000-04:00,7351,PENDING
547,2013-07-28T00:00:00.000-04:00,7220,COMPLETE
550,2013-07-28T00:00:00.000-04:00,9666,PENDING_PAYMENT
552,2013-07-28T00:00:00.000-04:00,1445,CANCELED
558,2013-07-28T00:00:00.000-04:00,4562,COMPLETE
560,2013-07-28T00:00:00.000-04:00,744,ON_HOLD
566,2013-07-28T00:00:00.000-04:00,6335,CLOSED
568,2013-07-28T00:00:00.000-04:00,11790,PENDING
569,2013-07-28T00:00:00.000-04:00,8532,CLOSED
571,2013-07-28T00:00:00.000-04:00,5006,PENDING
572,2013-07-28T00:00:00.000-04:00,6691,PENDING
573,2013-07-28T00:00:00.000-04:00,5964,COMPLETE
579,2013-07-28T00:00:00.000-04:00,4137,PROCESSING
581,2013-07-28T00:00:00.000-04:00,3222,PROCESSING
583,2013-07-28T00:00:00.000-04:00,4695,PENDING
585,2013-07-28T00:00:00.000-04:00,8399,PENDING_PAYMENT
588,2013-07-28T00:00:00.000-04:00,6348,COMPLETE
589,2013-07-28T00:00:00.000-04:00,5609,COMPLETE
592,2013-07-28T00:00:00.000-04:00,10862,CLOSED
594,2013-07-28T00:00:00.000-04:00,1946,PENDING_PAYMENT
595,2013-07-28T00:00:00.000-04:00,3531,PAYMENT_REVIEW
597,2013-07-28T00:00:00.000-04:00,11558,PENDING_PAYMENT
598,2013-07-28T00:00:00.000-04:00,11344,PENDING_PAYMENT
607,2013-07-28T00:00:00.000-04:00,6376,CANCELED
609,2013-07-28T00:00:00.000-04:00,1241,PROCESSING
610,2013-07-28T00:00:00.000-04:00,1866,PENDING_PAYMENT
611,2013-07-28T00:00:00.000-04:00,8422,COMPLETE
618,2013-07-28T00:00:00.000-04:00,12037,PENDING_PAYMENT
623,2013-07-28T00:00:00.000-04:00,3658,PAYMENT_REVIEW
627,2013-07-28T00:00:00.000-04:00,7859,PENDING_PAYMENT
629,2013-07-28T00:00:00.000-04:00,6772,COMPLETE
630,2013-07-28T00:00:00.000-04:00,3449,COMPLETE
640,2013-07-28T00:00:00.000-04:00,6199,PROCESSING
641,2013-07-28T00:00:00.000-04:00,11558,CLOSED
645,2013-07-28T00:00:00.000-04:00,2238,COMPLETE
646,2013-07-28T00:00:00.000-04:00,911,CLOSED
649,2013-07-28T00:00:00.000-04:00,7261,CANCELED
653,2013-07-28T00:00:00.000-04:00,10473,PROCESSING
663,2013-07-28T00:00:00.000-04:00,3531,PAYMENT_REVIEW
664,2013-07-28T00:00:00.000-04:00,4469,COMPLETE
665,2013-07-28T00:00:00.000-04:00,5648,ON_HOLD
666,2013-07-28T00:00:00.000-04:00,993,COMPLETE
671,2013-07-28T00:00:00.000-04:00,7926,PENDING_PAYMENT
673,2013-07-29T00:00:00.000-04:00,2157,PENDING_PAYMENT
674,2013-07-29T00:00:00.000-04:00,1295,COMPLETE
679,2013-07-29T00:00:00.000-04:00,5535,CLOSED
681,2013-07-29T00:00:00.000-04:00,7524,PENDING_PAYMENT
687,2013-07-29T00:00:00.000-04:00,11639,PENDING_PAYMENT
696,2013-07-29T00:00:00.000-04:00,11166,PENDING_PAYMENT
699,2013-07-29T00:00:00.000-04:00,7472,PENDING_PAYMENT
700,2013-07-29T00:00:00.000-04:00,2632,COMPLETE
701,2013-07-29T00:00:00.000-04:00,9742,PENDING_PAYMENT
703,2013-07-29T00:00:00.000-04:00,1871,PENDING_PAYMENT
705,2013-07-29T00:00:00.000-04:00,9639,PENDING
711,2013-07-29T00:00:00.000-04:00,4688,PENDING_PAYMENT
712,2013-07-29T00:00:00.000-04:00,4372,PENDING
716,2013-07-29T00:00:00.000-04:00,2581,CANCELED
722,2013-07-29T00:00:00.000-04:00,9781,CLOSED
723,2013-07-29T00:00:00.000-04:00,371,PENDING
724,2013-07-29T00:00:00.000-04:00,797,PENDING
727,2013-07-29T00:00:00.000-04:00,1049,COMPLETE
728,2013-07-29T00:00:00.000-04:00,5965,COMPLETE
729,2013-07-29T00:00:00.000-04:00,8467,COMPLETE
730,2013-07-29T00:00:00.000-04:00,3189,COMPLETE
735,2013-07-29T00:00:00.000-04:00,9142,COMPLETE
738,2013-07-29T00:00:00.000-04:00,10042,CANCELED
740,2013-07-29T00:00:00.000-04:00,6271,PROCESSING
741,2013-07-29T00:00:00.000-04:00,7481,COMPLETE
744,2013-07-29T00:00:00.000-04:00,2960,COMPLETE
747,2013-07-29T00:00:00.000-04:00,4788,PENDING_PAYMENT
751,2013-07-29T00:00:00.000-04:00,1438,PENDING
752,2013-07-29T00:00:00.000-04:00,3366,CLOSED
761,2013-07-29T00:00:00.000-04:00,9748,COMPLETE
763,2013-07-29T00:00:00.000-04:00,943,COMPLETE
770,2013-07-29T00:00:00.000-04:00,12146,COMPLETE
772,2013-07-29T00:00:00.000-04:00,2863,PROCESSING
773,2013-07-29T00:00:00.000-04:00,10414,PENDING_PAYMENT
774,2013-07-29T00:00:00.000-04:00,11421,COMPLETE
780,2013-07-29T00:00:00.000-04:00,2016,COMPLETE
784,2013-07-29T00:00:00.000-04:00,3321,PENDING_PAYMENT
786,2013-07-29T00:00:00.000-04:00,8974,CLOSED
794,2013-07-29T00:00:00.000-04:00,7683,COMPLETE
795,2013-07-29T00:00:00.000-04:00,7219,COMPLETE
799,2013-07-29T00:00:00.000-04:00,4675,PENDING_PAYMENT
801,2013-07-29T00:00:00.000-04:00,532,PENDING_PAYMENT
809,2013-07-29T00:00:00.000-04:00,7725,PROCESSING
819,2013-07-29T00:00:00.000-04:00,1714,COMPLETE
827,2013-07-29T00:00:00.000-04:00,11167,PENDING_PAYMENT
828,2013-07-29T00:00:00.000-04:00,2606,PENDING
831,2013-07-29T00:00:00.000-04:00,12064,COMPLETE
835,2013-07-29T00:00:00.000-04:00,10640,COMPLETE
845,2013-07-29T00:00:00.000-04:00,5715,PROCESSING
850,2013-07-29T00:00:00.000-04:00,7382,PENDING
853,2013-07-29T00:00:00.000-04:00,5542,PENDING_PAYMENT
858,2013-07-29T00:00:00.000-04:00,9137,COMPLETE
859,2013-07-29T00:00:00.000-04:00,3432,COMPLETE
864,2013-07-29T00:00:00.000-04:00,12342,COMPLETE
865,2013-07-29T00:00:00.000-04:00,7052,CLOSED
872,2013-07-29T00:00:00.000-04:00,6440,COMPLETE
876,2013-07-29T00:00:00.000-04:00,7325,PENDING_PAYMENT
877,2013-07-29T00:00:00.000-04:00,5012,PENDING_PAYMENT
880,2013-07-30T00:00:00.000-04:00,5400,COMPLETE
882,2013-07-30T00:00:00.000-04:00,4102,COMPLETE
888,2013-07-30T00:00:00.000-04:00,6610,PENDING_PAYMENT
891,2013-07-30T00:00:00.000-04:00,5609,COMPLETE
892,2013-07-30T00:00:00.000-04:00,9537,PENDING
899,2013-07-30T00:00:00.000-04:00,7707,PENDING
911,2013-07-30T00:00:00.000-04:00,3608,COMPLETE
923,2013-07-30T00:00:00.000-04:00,5511,COMPLETE
924,2013-07-30T00:00:00.000-04:00,6615,PENDING_PAYMENT
927,2013-07-30T00:00:00.000-04:00,2520,COMPLETE
929,2013-07-30T00:00:00.000-04:00,8482,CANCELED
930,2013-07-30T00:00:00.000-04:00,954,PENDING_PAYMENT
931,2013-07-30T00:00:00.000-04:00,10514,COMPLETE
934,2013-07-30T00:00:00.000-04:00,2931,COMPLETE
936,2013-07-30T00:00:00.000-04:00,7202,COMPLETE
939,2013-07-30T00:00:00.000-04:00,2964,CLOSED
942,2013-07-30T00:00:00.000-04:00,9704,COMPLETE
945,2013-07-30T00:00:00.000-04:00,9732,COMPLETE
948,2013-07-30T00:00:00.000-04:00,4289,PENDING_PAYMENT
951,2013-07-30T00:00:00.000-04:00,3129,CLOSED
956,2013-07-30T00:00:00.000-04:00,4484,PENDING_PAYMENT
961,2013-07-30T00:00:00.000-04:00,5079,PENDING_PAYMENT
962,2013-07-30T00:00:00.000-04:00,9492,CANCELED
967,2013-07-30T00:00:00.000-04:00,1706,PENDING
968,2013-07-30T00:00:00.000-04:00,7845,ON_HOLD
969,2013-07-30T00:00:00.000-04:00,9247,COMPLETE
971,2013-07-30T00:00:00.000-04:00,9478,PENDING_PAYMENT
974,2013-07-30T00:00:00.000-04:00,6413,CLOSED
980,2013-07-30T00:00:00.000-04:00,7473,PROCESSING
981,2013-07-30T00:00:00.000-04:00,5411,COMPLETE
983,2013-07-30T00:00:00.000-04:00,9514,CLOSED
984,2013-07-30T00:00:00.000-04:00,12350,ON_HOLD
987,2013-07-30T00:00:00.000-04:00,7418,COMPLETE
1013,2013-07-30T00:00:00.000-04:00,1903,CANCELED
1014,2013-07-30T00:00:00.000-04:00,12077,PROCESSING
1021,2013-07-30T00:00:00.000-04:00,10118,COMPLETE
1023,2013-07-30T00:00:00.000-04:00,3817,PENDING
1029,2013-07-30T00:00:00.000-04:00,2800,PENDING_PAYMENT
1032,2013-07-30T00:00:00.000-04:00,7246,COMPLETE
1052,2013-07-30T00:00:00.000-04:00,464,PROCESSING
1058,2013-07-30T00:00:00.000-04:00,1981,PENDING
1059,2013-07-30T00:00:00.000-04:00,12148,PROCESSING
1063,2013-07-30T00:00:00.000-04:00,4868,SUSPECTED_FRAUD
1064,2013-07-30T00:00:00.000-04:00,11267,CLOSED
1065,2013-07-30T00:00:00.000-04:00,5774,PROCESSING
1077,2013-07-31T00:00:00.000-04:00,8103,COMPLETE
1079,2013-07-31T00:00:00.000-04:00,10348,PENDING_PAYMENT
1084,2013-07-31T00:00:00.000-04:00,6607,PENDING_PAYMENT
1087,2013-07-31T00:00:00.000-04:00,2613,CLOSED
1092,2013-07-31T00:00:00.000-04:00,1372,PROCESSING
1094,2013-07-31T00:00:00.000-04:00,6443,PENDING
1095,2013-07-31T00:00:00.000-04:00,6590,PENDING_PAYMENT
1099,2013-07-31T00:00:00.000-04:00,2653,COMPLETE
1105,2013-07-31T00:00:00.000-04:00,9760,PROCESSING
1108,2013-07-31T00:00:00.000-04:00,7700,PROCESSING
1109,2013-07-31T00:00:00.000-04:00,10029,PENDING_PAYMENT
1110,2013-07-31T00:00:00.000-04:00,4786,PENDING
1118,2013-07-31T00:00:00.000-04:00,7903,PENDING_PAYMENT
1132,2013-07-31T00:00:00.000-04:00,8386,COMPLETE
1138,2013-07-31T00:00:00.000-04:00,10777,COMPLETE
1145,2013-07-31T00:00:00.000-04:00,3381,PENDING
1151,2013-07-31T00:00:00.000-04:00,6022,PENDING_PAYMENT
1154,2013-07-31T00:00:00.000-04:00,3554,COMPLETE
1155,2013-07-31T00:00:00.000-04:00,12066,PENDING_PAYMENT
1163,2013-07-31T00:00:00.000-04:00,965,COMPLETE
1166,2013-07-31T00:00:00.000-04:00,8936,CLOSED
1174,2013-07-31T00:00:00.000-04:00,8290,COMPLETE
1176,2013-07-31T00:00:00.000-04:00,10952,COMPLETE
1178,2013-07-31T00:00:00.000-04:00,10513,CLOSED
1188,2013-07-31T00:00:00.000-04:00,8957,COMPLETE
1191,2013-07-31T00:00:00.000-04:00,3254,PENDING
1193,2013-07-31T00:00:00.000-04:00,10106,PENDING_PAYMENT
1195,2013-07-31T00:00:00.000-04:00,7703,PENDING_PAYMENT
1201,2013-07-31T00:00:00.000-04:00,6343,SUSPECTED_FRAUD
1205,2013-07-31T00:00:00.000-04:00,11907,COMPLETE
1211,2013-07-31T00:00:00.000-04:00,10929,PENDING
1218,2013-07-31T00:00:00.000-04:00,4469,PENDING
1220,2013-07-31T00:00:00.000-04:00,2944,ON_HOLD
1230,2013-07-31T00:00:00.000-04:00,11855,COMPLETE
1232,2013-07-31T00:00:00.000-04:00,11433,PENDING
1240,2013-07-31T00:00:00.000-04:00,749,COMPLETE
1246,2013-07-31T00:00:00.000-04:00,9098,COMPLETE
1254,2013-07-31T00:00:00.000-04:00,1729,COMPLETE
1266,2013-07-31T00:00:00.000-04:00,10850,ON_HOLD
1268,2013-07-31T00:00:00.000-04:00,12018,ON_HOLD
1269,2013-07-31T00:00:00.000-04:00,8069,COMPLETE
1272,2013-07-31T00:00:00.000-04:00,3127,PENDING_PAYMENT
1273,2013-07-31T00:00:00.000-04:00,3322,COMPLETE
1274,2013-07-31T00:00:00.000-04:00,5511,COMPLETE
1280,2013-07-31T00:00:00.000-04:00,5712,CLOSED
1281,2013-07-31T00:00:00.000-04:00,10431,COMPLETE
1285,2013-07-31T00:00:00.000-04:00,2543,PROCESSING
1288,2013-07-31T00:00:00.000-04:00,8482,PROCESSING
1290,2013-07-31T00:00:00.000-04:00,6742,PROCESSING
1292,2013-07-31T00:00:00.000-04:00,11460,COMPLETE
1293,2013-07-31T00:00:00.000-04:00,8351,PROCESSING
1294,2013-07-31T00:00:00.000-04:00,7121,PENDING_PAYMENT
1296,2013-07-31T00:00:00.000-04:00,589,CLOSED
1300,2013-08-01T00:00:00.000-04:00,553,PENDING_PAYMENT
1301,2013-08-01T00:00:00.000-04:00,1604,PENDING_PAYMENT
1305,2013-08-01T00:00:00.000-04:00,3844,COMPLETE
1312,2013-08-01T00:00:00.000-04:00,12291,COMPLETE
1313,2013-08-01T00:00:00.000-04:00,3471,CANCELED
1316,2013-08-01T00:00:00.000-04:00,6376,PENDING_PAYMENT
1318,2013-08-01T00:00:00.000-04:00,4212,COMPLETE
1325,2013-08-01T00:00:00.000-04:00,10425,PENDING
1331,2013-08-01T00:00:00.000-04:00,1426,PENDING_PAYMENT
1336,2013-08-01T00:00:00.000-04:00,5627,SUSPECTED_FRAUD
1339,2013-08-01T00:00:00.000-04:00,2696,PENDING
1352,2013-08-01T00:00:00.000-04:00,4473,PENDING
1356,2013-08-01T00:00:00.000-04:00,8984,PENDING_PAYMENT
1362,2013-08-01T00:00:00.000-04:00,5661,COMPLETE
1364,2013-08-01T00:00:00.000-04:00,3192,PENDING_PAYMENT
1366,2013-08-01T00:00:00.000-04:00,1115,PENDING
1371,2013-08-01T00:00:00.000-04:00,4799,CLOSED
1373,2013-08-01T00:00:00.000-04:00,10611,PROCESSING
1375,2013-08-01T00:00:00.000-04:00,4914,PROCESSING
1378,2013-08-01T00:00:00.000-04:00,3410,PROCESSING
1379,2013-08-01T00:00:00.000-04:00,696,CLOSED
1383,2013-08-01T00:00:00.000-04:00,1753,CANCELED
1385,2013-08-01T00:00:00.000-04:00,12198,PENDING_PAYMENT
1394,2013-08-01T00:00:00.000-04:00,6857,PENDING_PAYMENT
1397,2013-08-01T00:00:00.000-04:00,11571,ON_HOLD
1406,2013-08-01T00:00:00.000-04:00,2370,PENDING
1409,2013-08-01T00:00:00.000-04:00,1905,PENDING_PAYMENT
1413,2013-08-01T00:00:00.000-04:00,10678,PENDING
1419,2013-08-01T00:00:00.000-04:00,6779,PROCESSING
1434,2013-08-01T00:00:00.000-04:00,6607,COMPLETE
1443,2013-08-01T00:00:00.000-04:00,9490,PENDING
1446,2013-08-01T00:00:00.000-04:00,9102,COMPLETE
1451,2013-08-01T00:00:00.000-04:00,2798,PENDING_PAYMENT
1452,2013-08-01T00:00:00.000-04:00,4953,COMPLETE
1455,2013-08-01T00:00:00.000-04:00,4875,ON_HOLD
1467,2013-08-01T00:00:00.000-04:00,1449,CLOSED
1468,2013-08-01T00:00:00.000-04:00,6622,CLOSED
1469,2013-08-01T00:00:00.000-04:00,6087,PENDING_PAYMENT
1481,2013-08-01T00:00:00.000-04:00,5953,COMPLETE
1490,2013-08-01T00:00:00.000-04:00,5067,COMPLETE
1491,2013-08-01T00:00:00.000-04:00,10029,COMPLETE
1502,2013-08-01T00:00:00.000-04:00,6236,PENDING_PAYMENT
1506,2013-08-01T00:00:00.000-04:00,8566,PROCESSING
1508,2013-08-01T00:00:00.000-04:00,6622,ON_HOLD
1509,2013-08-01T00:00:00.000-04:00,11060,SUSPECTED_FRAUD
1511,2013-08-01T00:00:00.000-04:00,9326,PENDING_PAYMENT
1514,2013-08-01T00:00:00.000-04:00,7273,PENDING_PAYMENT
1515,2013-08-01T00:00:00.000-04:00,12346,COMPLETE
1518,2013-08-01T00:00:00.000-04:00,4739,ON_HOLD
1531,2013-08-02T00:00:00.000-04:00,8731,COMPLETE
1532,2013-08-02T00:00:00.000-04:00,4646,COMPLETE
1534,2013-08-02T00:00:00.000-04:00,10942,PAYMENT_REVIEW
1537,2013-08-02T00:00:00.000-04:00,8013,COMPLETE
1542,2013-08-02T00:00:00.000-04:00,7260,PENDING
1546,2013-08-02T00:00:00.000-04:00,797,PENDING_PAYMENT
1547,2013-08-02T00:00:00.000-04:00,9462,COMPLETE
1549,2013-08-02T00:00:00.000-04:00,12142,COMPLETE
1551,2013-08-02T00:00:00.000-04:00,7264,PENDING_PAYMENT
1552,2013-08-02T00:00:00.000-04:00,7614,PENDING
1555,2013-08-02T00:00:00.000-04:00,1831,COMPLETE
1558,2013-08-02T00:00:00.000-04:00,5661,SUSPECTED_FRAUD
1561,2013-08-02T00:00:00.000-04:00,7789,PENDING_PAYMENT
1562,2013-08-02T00:00:00.000-04:00,7473,PAYMENT_REVIEW
1563,2013-08-02T00:00:00.000-04:00,12425,PROCESSING
1568,2013-08-02T00:00:00.000-04:00,5005,PROCESSING
1572,2013-08-02T00:00:00.000-04:00,353,COMPLETE
1575,2013-08-02T00:00:00.000-04:00,7629,PENDING_PAYMENT
1583,2013-08-02T00:00:00.000-04:00,12430,CLOSED
1585,2013-08-02T00:00:00.000-04:00,6747,PROCESSING
1586,2013-08-02T00:00:00.000-04:00,4562,PENDING_PAYMENT
1588,2013-08-02T00:00:00.000-04:00,5477,ON_HOLD
1590,2013-08-02T00:00:00.000-04:00,483,COMPLETE
1594,2013-08-02T00:00:00.000-04:00,843,PENDING
1605,2013-08-02T00:00:00.000-04:00,6119,COMPLETE
1611,2013-08-02T00:00:00.000-04:00,7387,COMPLETE
1612,2013-08-02T00:00:00.000-04:00,11833,COMPLETE
1613,2013-08-02T00:00:00.000-04:00,1252,COMPLETE
1614,2013-08-02T00:00:00.000-04:00,5534,PENDING_PAYMENT
1615,2013-08-02T00:00:00.000-04:00,6088,COMPLETE
1618,2013-08-02T00:00:00.000-04:00,9459,COMPLETE
1620,2013-08-02T00:00:00.000-04:00,3010,COMPLETE
1621,2013-08-02T00:00:00.000-04:00,5140,PENDING
1628,2013-08-02T00:00:00.000-04:00,4203,COMPLETE
1630,2013-08-02T00:00:00.000-04:00,6222,COMPLETE
1632,2013-08-02T00:00:00.000-04:00,10556,PROCESSING
1634,2013-08-02T00:00:00.000-04:00,7273,PROCESSING
1639,2013-08-02T00:00:00.000-04:00,6571,SUSPECTED_FRAUD
1640,2013-08-02T00:00:00.000-04:00,3736,CLOSED
1641,2013-08-02T00:00:00.000-04:00,3158,COMPLETE
1651,2013-08-02T00:00:00.000-04:00,6705,PROCESSING
1668,2013-08-02T00:00:00.000-04:00,11833,ON_HOLD
1672,2013-08-02T00:00:00.000-04:00,10602,COMPLETE
1673,2013-08-02T00:00:00.000-04:00,10061,COMPLETE
1678,2013-08-02T00:00:00.000-04:00,1419,COMPLETE
1692,2013-08-02T00:00:00.000-04:00,4483,PROCESSING
1695,2013-08-02T00:00:00.000-04:00,2126,PROCESSING
1700,2013-08-02T00:00:00.000-04:00,5981,PENDING_PAYMENT
1701,2013-08-02T00:00:00.000-04:00,5429,COMPLETE
1702,2013-08-02T00:00:00.000-04:00,8069,COMPLETE
1703,2013-08-02T00:00:00.000-04:00,10185,PENDING
1704,2013-08-02T00:00:00.000-04:00,5310,COMPLETE
1709,2013-08-02T00:00:00.000-04:00,7736,COMPLETE
1716,2013-08-02T00:00:00.000-04:00,8216,PENDING_PAYMENT
1718,2013-08-02T00:00:00.000-04:00,7775,PENDING_PAYMENT
